dt,AAPL,MSFT,TSLA,MCD,BK
2017-10-05 15:51:00+00:00,154.93,75.58,352.264,158.16,54.01
2017-10-05 15:52:00+00:00,154.86,75.544,352.092,158.19,54.01
2017-10-05 15:53:00+00:00,154.83,75.56,352.12,158.23,54.02
2017-10-05 15:54:00+00:00,154.94,75.585,352.25,158.29,54.06
2017-10-05 15:55:00+00:00,154.9,75.533,352.26,158.25,54.06
2017-10-05 15:56:00+00:00,154.86,75.51,352.71,158.23,54.055
2017-10-05 15:57:00+00:00,154.79,75.47,352.45,158.22,54.08
2017-10-05 15:58:00+00:00,154.8,75.475,352.28,158.184,54.065
2017-10-05 15:59:00+00:00,154.859,75.501,352.45,158.23,54.07
2017-10-05 16:00:00+00:00,154.84,75.52,352.79,158.23,54.12
2017-10-05 16:01:00+00:00,154.87,75.515,352.71,158.26,54.1
2017-10-05 16:02:00+00:00,154.939,75.53,352.9,158.28,54.11
2017-10-05 16:03:00+00:00,154.914,75.505,352.662,158.242,54.115
2017-10-05 16:04:00+00:00,154.91,75.5,352.73,158.175,54.12
2017-10-05 16:05:00+00:00,154.88,75.507,352.59,158.17,54.12
2017-10-05 16:06:00+00:00,154.91,75.501,352.697,158.19,54.13
2017-10-05 16:07:00+00:00,154.905,75.525,352.64,158.17,54.14
2017-10-05 16:08:00+00:00,154.89,75.51,352.31,158.14,54.14
2017-10-05 16:09:00+00:00,154.9,75.515,352.17,158.15,54.149
2017-10-05 16:10:00+00:00,154.896,75.51,352.375,158.17,54.179
2017-10-05 16:11:00+00:00,154.94,75.525,352.38,158.2,54.169
2017-10-05 16:12:00+00:00,154.929,75.52,352.32,158.21,54.179
2017-10-05 16:13:00+00:00,154.96,75.535,352.35,158.17,54.185
2017-10-05 16:14:00+00:00,155.05,75.6,352.714,158.2,54.189
2017-10-05 16:15:00+00:00,155.05,75.625,353.0,158.2,54.179
2017-10-05 16:16:00+00:00,155.01,75.63,352.87,158.17,54.174
2017-10-05 16:17:00+00:00,155.09,75.685,353.15,158.195,54.18
2017-10-05 16:18:00+00:00,155.09,75.66,352.92,158.18,54.229
2017-10-05 16:19:00+00:00,155.08,75.67,352.814,158.2,54.264
2017-10-05 16:20:00+00:00,155.1,75.65,352.91,158.23,54.269
2017-10-05 16:21:00+00:00,155.11,75.68,353.343,158.255,54.289
2017-10-05 16:22:00+00:00,155.23,75.75,353.78,158.29,54.274
2017-10-05 16:23:00+00:00,155.18,75.755,353.78,158.27,54.279
2017-10-05 16:24:00+00:00,155.16,75.76,353.98,158.3,54.289
2017-10-05 16:25:00+00:00,155.123,75.75,353.965,158.34,54.299
2017-10-05 16:26:00+00:00,155.2,75.77,353.97,158.35,54.289
2017-10-05 16:27:00+00:00,155.129,75.755,353.81,158.33,54.309
2017-10-05 16:28:00+00:00,155.085,75.75,353.86,158.356,54.299
2017-10-05 16:29:00+00:00,155.089,75.74,353.42,158.335,54.279
2017-10-05 16:30:00+00:00,155.124,75.748,353.75,158.29,54.259
2017-10-05 16:31:00+00:00,155.18,75.75,353.77,158.28,54.239
2017-10-05 16:32:00+00:00,155.17,75.734,353.739,158.27,54.234
2017-10-05 16:33:00+00:00,155.13,75.715,353.55,158.31,54.199
2017-10-05 16:34:00+00:00,155.07,75.71,353.471,158.33,54.189
2017-10-05 16:35:00+00:00,155.12,75.7,353.521,158.34,54.224
2017-10-05 16:36:00+00:00,155.15,75.72,353.521,158.31,54.219
2017-10-05 16:37:00+00:00,155.171,75.7,353.53,158.3,54.219
2017-10-05 16:38:00+00:00,155.18,75.71,353.544,158.295,54.209
2017-10-05 16:39:00+00:00,155.2,75.72,353.64,158.25,54.209
2017-10-05 16:40:00+00:00,155.15,75.7,353.45,158.24,54.199
2017-10-05 16:41:00+00:00,155.12,75.705,353.53,158.275,54.179
2017-10-05 16:42:00+00:00,155.06,75.67,353.327,158.258,54.184
2017-10-05 16:43:00+00:00,155.071,75.69,353.283,158.25,54.214
2017-10-05 16:44:00+00:00,155.08,75.67,353.5,158.25,54.189
2017-10-05 16:45:00+00:00,155.09,75.7,353.412,158.236,54.179
2017-10-05 16:46:00+00:00,155.134,75.72,353.66,158.25,54.189
2017-10-05 16:47:00+00:00,155.1,75.71,353.575,158.275,54.229
2017-10-05 16:48:00+00:00,155.155,75.725,353.46,158.26,54.249
2017-10-05 16:49:00+00:00,155.13,75.71,353.487,158.28,54.234
2017-10-05 16:50:00+00:00,155.165,75.74,353.647,158.27,54.294
2017-10-05 16:51:00+00:00,155.11,75.723,353.55,158.25,54.299
2017-10-05 16:52:00+00:00,155.02,75.69,353.5,158.263,54.299
2017-10-05 16:53:00+00:00,155.04,75.69,353.471,158.25,54.299
2017-10-05 16:54:00+00:00,155.01,75.68,353.355,158.25,54.269
2017-10-05 16:55:00+00:00,154.88,75.66,353.38,158.23,54.259
2017-10-05 16:56:00+00:00,154.94,75.645,353.601,158.29,54.259
2017-10-05 16:57:00+00:00,154.92,75.65,353.61,158.25,54.249
2017-10-05 16:58:00+00:00,154.91,75.655,353.511,158.24,54.229
2017-10-05 16:59:00+00:00,154.91,75.68,353.701,158.245,54.219
2017-10-05 17:00:00+00:00,154.89,75.68,353.74,158.195,54.242
2017-10-05 17:01:00+00:00,154.895,75.69,353.637,158.185,54.228
2017-10-05 17:02:00+00:00,154.94,75.7,353.895,158.24,54.239
2017-10-05 17:03:00+00:00,154.89,75.69,353.8,158.24,54.229
2017-10-05 17:04:00+00:00,154.93,75.7,353.585,158.22,54.239
2017-10-05 17:05:00+00:00,154.98,75.73,353.82,158.23,54.229
2017-10-05 17:06:00+00:00,154.98,75.725,353.82,158.23,54.229
2017-10-05 17:07:00+00:00,154.98,75.73,353.99,158.24,54.249
2017-10-05 17:08:00+00:00,155.01,75.74,353.86,158.24,54.279
2017-10-05 17:09:00+00:00,155.02,75.75,354.02,158.21,54.299
2017-10-05 17:10:00+00:00,155.036,75.74,353.972,158.2,54.279
2017-10-05 17:11:00+00:00,155.01,75.77,353.954,158.23,54.259
2017-10-05 17:12:00+00:00,154.92,75.755,353.75,158.21,54.279
2017-10-05 17:13:00+00:00,154.92,75.747,353.661,158.195,54.279
2017-10-05 17:14:00+00:00,154.875,75.745,353.51,158.19,54.254
2017-10-05 17:15:00+00:00,154.86,75.76,353.73,158.21,54.273
2017-10-05 17:16:00+00:00,154.88,75.75,353.47,158.17,54.279
2017-10-05 17:17:00+00:00,154.84,75.76,353.527,158.17,54.259
2017-10-05 17:18:00+00:00,154.83,75.72,353.591,158.19,54.239
2017-10-05 17:19:00+00:00,154.8,75.72,353.72,158.22,54.249
2017-10-05 17:20:00+00:00,154.825,75.73,353.6,158.19,54.259
2017-10-05 17:21:00+00:00,154.835,75.74,353.572,158.17,54.269
2017-10-05 17:22:00+00:00,154.89,75.76,353.745,158.2,54.279
2017-10-05 17:23:00+00:00,154.93,75.779,353.78,158.22,54.259
2017-10-05 17:24:00+00:00,154.9,75.79,353.71,158.22,54.269
2017-10-05 17:25:00+00:00,154.91,75.79,353.718,158.22,54.276
2017-10-05 17:26:00+00:00,154.945,75.77,353.97,158.22,54.289
2017-10-05 17:27:00+00:00,154.9,75.765,353.887,158.2,54.279
2017-10-05 17:28:00+00:00,154.96,75.8,354.15,158.215,54.279
2017-10-05 17:29:00+00:00,155.0,75.82,354.165,158.23,54.279
2017-10-05 17:30:00+00:00,155.01,75.83,354.244,158.24,54.279
2017-10-05 17:31:00+00:00,155.01,75.82,354.5,158.26,54.279
2017-10-05 17:32:00+00:00,154.91,75.78,354.46,158.26,54.279
2017-10-05 17:33:00+00:00,154.91,75.78,354.31,158.23,54.289
2017-10-05 17:34:00+00:00,154.9,75.79,354.5,158.255,54.289
2017-10-05 17:35:00+00:00,154.91,75.815,354.58,158.26,54.275
2017-10-05 17:36:00+00:00,154.89,75.82,354.6,158.28,54.259
2017-10-05 17:37:00+00:00,154.926,75.826,354.473,158.25,54.259
2017-10-05 17:38:00+00:00,154.93,75.82,354.49,158.27,54.279
2017-10-05 17:39:00+00:00,155.03,75.85,354.6,158.23,54.269
2017-10-05 17:40:00+00:00,155.02,75.84,354.462,158.23,54.27
2017-10-05 17:41:00+00:00,155.03,75.82,354.349,158.2,54.269
2017-10-05 17:42:00+00:00,154.961,75.805,354.05,158.22,54.289
2017-10-05 17:43:00+00:00,154.9,75.785,353.87,158.21,54.279
2017-10-05 17:44:00+00:00,154.9,75.79,353.87,158.2,54.269
2017-10-05 17:45:00+00:00,154.94,75.8,353.9,158.2,54.274
2017-10-05 17:46:00+00:00,154.93,75.825,354.0,158.23,54.269
2017-10-05 17:47:00+00:00,154.945,75.85,354.21,158.24,54.289
2017-10-05 17:48:00+00:00,154.908,75.855,354.231,158.25,54.279
2017-10-05 17:49:00+00:00,154.94,75.89,354.316,158.23,54.279
2017-10-05 17:50:00+00:00,154.9,75.9,354.5,158.19,54.269
2017-10-05 17:51:00+00:00,154.916,75.91,354.57,158.22,54.279
2017-10-05 17:52:00+00:00,154.92,75.925,354.587,158.28,54.269
2017-10-05 17:53:00+00:00,154.9,75.935,354.46,158.3,54.269
2017-10-05 17:54:00+00:00,154.884,75.925,354.5,158.28,54.279
2017-10-05 17:55:00+00:00,154.86,75.94,354.68,158.285,54.274
2017-10-05 17:56:00+00:00,154.9,75.949,354.707,158.22,54.279
2017-10-05 17:57:00+00:00,154.9,75.96,354.965,158.24,54.279
2017-10-05 17:58:00+00:00,154.86,75.96,354.781,158.24,54.279
2017-10-05 17:59:00+00:00,154.81,75.965,354.7,158.23,54.279
2017-10-05 18:00:00+00:00,154.86,75.99,354.735,158.22,54.279
2017-10-05 18:01:00+00:00,154.86,75.99,354.94,158.3,54.279
2017-10-05 18:02:00+00:00,154.88,75.987,355.056,158.28,54.289
2017-10-05 18:03:00+00:00,154.85,75.96,355.49,158.27,54.304
2017-10-05 18:04:00+00:00,154.89,75.955,355.37,158.26,54.289
2017-10-05 18:05:00+00:00,154.92,75.93,355.66,158.23,54.309
2017-10-05 18:06:00+00:00,154.91,75.92,355.47,158.216,54.295
2017-10-05 18:07:00+00:00,154.93,75.894,355.49,158.21,54.279
2017-10-05 18:08:00+00:00,154.885,75.89,355.12,158.216,54.279
2017-10-05 18:09:00+00:00,154.896,75.885,355.16,158.25,54.249
2017-10-05 18:10:00+00:00,154.83,75.87,355.086,158.25,54.239
2017-10-05 18:11:00+00:00,154.86,75.89,354.965,158.3,54.232
2017-10-05 18:12:00+00:00,154.865,75.88,354.968,158.265,54.24
2017-10-05 18:13:00+00:00,154.848,75.905,354.95,158.29,54.229
2017-10-05 18:14:00+00:00,154.83,75.905,354.881,158.31,54.234
2017-10-05 18:15:00+00:00,154.85,75.9,354.91,158.32,54.244
2017-10-05 18:16:00+00:00,154.83,75.91,354.915,158.33,54.249
2017-10-05 18:17:00+00:00,154.81,75.905,355.031,158.34,54.259
2017-10-05 18:18:00+00:00,154.82,75.89,355.052,158.36,54.259
2017-10-05 18:19:00+00:00,154.78,75.895,355.045,158.39,54.264
2017-10-05 18:20:00+00:00,154.76,75.9,354.88,158.38,54.224
2017-10-05 18:21:00+00:00,154.78,75.895,354.95,158.375,54.229
2017-10-05 18:22:00+00:00,154.82,75.885,354.9,158.37,54.229
2017-10-05 18:23:00+00:00,154.86,75.897,354.96,158.36,54.244
2017-10-05 18:24:00+00:00,154.84,75.89,354.831,158.38,54.269
2017-10-05 18:25:00+00:00,154.82,75.9,354.335,158.42,54.272
2017-10-05 18:26:00+00:00,154.84,75.89,354.151,158.42,54.269
2017-10-05 18:27:00+00:00,154.83,75.89,354.26,158.44,54.269
2017-10-05 18:28:00+00:00,154.86,75.9,354.27,158.43,54.259
2017-10-05 18:29:00+00:00,154.85,75.905,354.315,158.41,54.269
2017-10-05 18:30:00+00:00,154.85,75.91,354.11,158.37,54.239
2017-10-05 18:31:00+00:00,154.91,75.9,354.356,158.37,54.239
2017-10-05 18:32:00+00:00,154.935,75.88,354.14,158.401,54.229
2017-10-05 18:33:00+00:00,154.912,75.89,353.93,158.39,54.249
2017-10-05 18:34:00+00:00,154.92,75.875,353.868,158.435,54.239
2017-10-05 18:35:00+00:00,154.961,75.893,354.08,158.48,54.244
2017-10-05 18:36:00+00:00,154.975,75.9,353.95,158.47,54.259
2017-10-05 18:37:00+00:00,155.016,75.91,354.09,158.49,54.256
2017-10-05 18:38:00+00:00,155.01,75.9,354.0,158.472,54.249
2017-10-05 18:39:00+00:00,155.015,75.9,354.03,158.48,54.239
2017-10-05 18:40:00+00:00,155.051,75.87,354.05,158.471,54.259
2017-10-05 18:41:00+00:00,155.08,75.88,354.38,158.48,54.229
2017-10-05 18:42:00+00:00,155.107,75.9,354.355,158.487,54.229
2017-10-05 18:43:00+00:00,155.06,75.9,354.42,158.485,54.239
2017-10-05 18:44:00+00:00,155.054,75.905,354.38,158.475,54.239
2017-10-05 18:45:00+00:00,155.075,75.9,354.59,158.47,54.249
2017-10-05 18:46:00+00:00,155.079,75.9,354.6,158.475,54.249
2017-10-05 18:47:00+00:00,155.07,75.88,354.518,158.504,54.249
2017-10-05 18:48:00+00:00,155.085,75.895,354.65,158.46,54.259
2017-10-05 18:49:00+00:00,155.107,75.91,354.53,158.44,54.249
2017-10-05 18:50:00+00:00,155.06,75.907,354.46,158.42,54.259
2017-10-05 18:51:00+00:00,155.05,75.905,354.445,158.47,54.259
2017-10-05 18:52:00+00:00,155.09,75.903,354.29,158.46,54.259
2017-10-05 18:53:00+00:00,155.09,75.9,354.61,158.48,54.249
2017-10-05 18:54:00+00:00,155.05,75.89,354.256,158.48,54.219
2017-10-05 18:55:00+00:00,155.05,75.9,354.26,158.53,54.229
2017-10-05 18:56:00+00:00,155.067,75.89,354.26,158.53,54.234
2017-10-05 18:57:00+00:00,155.09,75.9,354.15,158.57,54.239
2017-10-05 18:58:00+00:00,155.19,75.97,354.512,158.57,54.229
2017-10-05 18:59:00+00:00,155.227,75.985,354.425,158.58,54.224
2017-10-05 19:00:00+00:00,155.25,75.985,354.44,158.58,54.229
2017-10-05 19:01:00+00:00,155.25,75.98,354.51,158.59,54.229
2017-10-05 19:02:00+00:00,155.27,76.005,354.58,158.59,54.239
2017-10-05 19:03:00+00:00,155.255,76.002,354.62,158.62,54.244
2017-10-05 19:04:00+00:00,155.294,76.02,354.81,158.6,54.249
2017-10-05 19:05:00+00:00,155.375,76.04,355.051,158.57,54.259
2017-10-05 19:06:00+00:00,155.3,76.03,354.94,158.55,54.269
2017-10-05 19:07:00+00:00,155.315,76.01,354.82,158.55,54.249
2017-10-05 19:08:00+00:00,155.269,76.006,354.78,158.57,54.249
2017-10-05 19:09:00+00:00,155.25,76.01,354.726,158.53,54.269
2017-10-05 19:10:00+00:00,155.248,76.005,354.7,158.58,54.269
2017-10-05 19:11:00+00:00,155.21,75.99,354.66,158.57,54.279
2017-10-05 19:12:00+00:00,155.265,76.0,354.645,158.6,54.279
2017-10-05 19:13:00+00:00,155.294,76.01,354.689,158.65,54.259
2017-10-05 19:14:00+00:00,155.259,75.995,354.709,158.62,54.249
2017-10-05 19:15:00+00:00,155.27,75.995,354.72,158.58,54.249
2017-10-05 19:16:00+00:00,155.275,75.99,354.59,158.59,54.254
2017-10-05 19:17:00+00:00,155.272,75.98,354.631,158.632,54.259
2017-10-05 19:18:00+00:00,155.3,75.996,354.73,158.64,54.255
2017-10-05 19:19:00+00:00,155.3,76.015,354.881,158.61,54.234
2017-10-05 19:20:00+00:00,155.325,76.01,354.93,158.586,54.229
2017-10-05 19:21:00+00:00,155.34,76.02,355.205,158.563,54.224
2017-10-05 19:22:00+00:00,155.291,76.015,355.206,158.58,54.214
2017-10-05 19:23:00+00:00,155.31,76.02,355.2,158.59,54.219
2017-10-05 19:24:00+00:00,155.4,76.085,355.07,158.587,54.229
2017-10-05 19:25:00+00:00,155.36,76.09,355.18,158.6,54.219
2017-10-05 19:26:00+00:00,155.35,76.1,355.07,158.65,54.229
2017-10-05 19:27:00+00:00,155.35,76.1,355.14,158.655,54.209
2017-10-05 19:28:00+00:00,155.285,76.055,354.895,158.695,54.209
2017-10-05 19:29:00+00:00,155.26,76.06,354.97,158.724,54.209
2017-10-05 19:30:00+00:00,155.26,76.02,354.75,158.69,54.199
2017-10-05 19:31:00+00:00,155.3,76.04,354.87,158.62,54.204
2017-10-05 19:32:00+00:00,155.275,76.035,354.9,158.68,54.199
2017-10-05 19:33:00+00:00,155.235,75.969,354.9,158.7,54.204
2017-10-05 19:34:00+00:00,155.33,75.985,355.3,158.72,54.189
2017-10-05 19:35:00+00:00,155.33,75.987,355.35,158.75,54.179
2017-10-05 19:36:00+00:00,155.305,75.97,355.25,158.74,54.184
2017-10-05 19:37:00+00:00,155.31,75.97,355.38,158.77,54.189
2017-10-05 19:38:00+00:00,155.33,75.975,355.43,158.78,54.169
2017-10-05 19:39:00+00:00,155.387,76.0,355.359,158.78,54.199
2017-10-05 19:40:00+00:00,155.393,76.0,355.255,158.79,54.189
2017-10-05 19:41:00+00:00,155.35,76.04,355.45,158.81,54.179
2017-10-05 19:42:00+00:00,155.315,76.04,355.46,158.82,54.189
2017-10-05 19:43:00+00:00,155.325,76.03,355.42,158.88,54.179
2017-10-05 19:44:00+00:00,155.331,76.049,355.43,158.92,54.179
2017-10-05 19:45:00+00:00,155.36,76.09,355.435,158.9,54.189
2017-10-05 19:46:00+00:00,155.37,76.104,355.32,158.83,54.199
2017-10-05 19:47:00+00:00,155.375,76.095,355.318,158.745,54.194
2017-10-05 19:48:00+00:00,155.344,76.105,355.18,158.77,54.179
2017-10-05 19:49:00+00:00,155.355,76.115,354.93,158.72,54.174
2017-10-05 19:50:00+00:00,155.355,76.1,354.96,158.7,54.16
2017-10-05 19:51:00+00:00,155.305,76.03,355.3,158.79,54.164
2017-10-05 19:52:00+00:00,155.24,76.02,355.26,158.72,54.164
2017-10-05 19:53:00+00:00,155.235,76.0,355.14,158.68,54.145
2017-10-05 19:54:00+00:00,155.28,76.01,355.02,158.66,54.15
2017-10-05 19:55:00+00:00,155.29,75.96,355.21,158.69,54.15
2017-10-05 19:56:00+00:00,155.345,75.995,355.35,158.76,54.16
2017-10-05 19:57:00+00:00,155.36,75.96,355.24,158.825,54.184
2017-10-05 19:58:00+00:00,155.33,75.975,355.02,158.79,54.189
2017-10-05 19:59:00+00:00,155.33,75.95,355.07,158.8,54.189
2017-10-05 20:00:00+00:00,155.4,75.97,355.14,158.79,54.179
2017-10-06 13:31:00+00:00,155.07,75.79,354.326,159.23,54.349
2017-10-06 13:32:00+00:00,155.19,75.79,353.51,159.194,54.349
2017-10-06 13:33:00+00:00,155.391,75.835,354.681,159.241,54.468
2017-10-06 13:34:00+00:00,155.25,75.92,353.84,159.265,54.469
2017-10-06 13:35:00+00:00,155.24,75.839,353.445,159.385,54.488
2017-10-06 13:36:00+00:00,155.17,75.78,354.585,159.35,54.558
2017-10-06 13:37:00+00:00,155.13,75.825,354.26,159.33,54.498
2017-10-06 13:38:00+00:00,155.09,75.84,354.58,159.36,54.448
2017-10-06 13:39:00+00:00,155.06,75.795,354.2,159.3,54.468
2017-10-06 13:40:00+00:00,155.16,75.765,354.5,159.315,54.498
2017-10-06 13:41:00+00:00,155.1,75.82,354.925,159.39,54.438
2017-10-06 13:42:00+00:00,155.03,75.824,354.52,159.305,54.378
2017-10-06 13:43:00+00:00,154.971,75.825,355.03,159.31,54.458
2017-10-06 13:44:00+00:00,154.89,75.81,354.53,159.2,54.438
2017-10-06 13:45:00+00:00,154.895,75.81,354.41,159.1,54.398
2017-10-06 13:46:00+00:00,154.9,75.82,354.96,159.16,54.388
2017-10-06 13:47:00+00:00,154.78,75.78,354.505,159.32,54.359
2017-10-06 13:48:00+00:00,154.64,75.77,354.06,159.1,54.349
2017-10-06 13:49:00+00:00,154.85,75.79,354.37,159.11,54.329
2017-10-06 13:50:00+00:00,154.85,75.78,353.36,159.11,54.359
2017-10-06 13:51:00+00:00,154.9,75.82,352.6,158.97,54.378
2017-10-06 13:52:00+00:00,154.88,75.83,352.8,159.118,54.388
2017-10-06 13:53:00+00:00,154.75,75.86,352.6,159.058,54.388
2017-10-06 13:54:00+00:00,154.8,75.88,352.86,159.06,54.388
2017-10-06 13:55:00+00:00,154.785,75.85,353.18,159.21,54.378
2017-10-06 13:56:00+00:00,154.75,75.815,353.61,159.19,54.388
2017-10-06 13:57:00+00:00,154.84,75.85,353.667,159.38,54.418
2017-10-06 13:58:00+00:00,154.86,75.85,353.745,159.32,54.388
2017-10-06 13:59:00+00:00,154.81,75.813,353.28,159.42,54.402
2017-10-06 14:00:00+00:00,154.74,75.78,353.24,159.488,54.388
2017-10-06 14:01:00+00:00,154.88,75.855,353.815,159.4,54.378
2017-10-06 14:02:00+00:00,154.83,75.84,353.742,159.34,54.369
2017-10-06 14:03:00+00:00,154.9,75.83,353.808,159.4,54.344
2017-10-06 14:04:00+00:00,154.957,75.87,354.03,159.54,54.369
2017-10-06 14:05:00+00:00,154.941,75.9,354.185,159.47,54.369
2017-10-06 14:06:00+00:00,154.911,75.852,354.813,159.48,54.378
2017-10-06 14:07:00+00:00,154.95,75.939,354.95,159.38,54.339
2017-10-06 14:08:00+00:00,154.92,75.97,354.659,159.424,54.319
2017-10-06 14:09:00+00:00,155.038,75.984,354.69,159.46,54.339
2017-10-06 14:10:00+00:00,155.01,75.98,354.6,159.48,54.359
2017-10-06 14:11:00+00:00,154.975,75.979,354.504,159.58,54.369
2017-10-06 14:12:00+00:00,155.04,75.993,354.205,159.502,54.369
2017-10-06 14:13:00+00:00,155.01,75.904,354.35,159.51,54.359
2017-10-06 14:14:00+00:00,155.0,75.885,354.05,159.45,54.376
2017-10-06 14:15:00+00:00,154.99,75.955,354.35,159.48,54.349
2017-10-06 14:16:00+00:00,154.84,75.88,354.05,159.57,54.349
2017-10-06 14:17:00+00:00,154.85,75.88,354.38,159.55,54.339
2017-10-06 14:18:00+00:00,154.815,75.89,354.6,159.54,54.309
2017-10-06 14:19:00+00:00,154.84,75.87,354.584,159.55,54.319
2017-10-06 14:20:00+00:00,154.82,75.845,354.41,159.45,54.319
2017-10-06 14:21:00+00:00,154.82,75.845,354.261,159.55,54.289
2017-10-06 14:22:00+00:00,154.9,75.89,354.466,159.49,54.329
2017-10-06 14:23:00+00:00,154.885,75.885,354.21,159.53,54.314
2017-10-06 14:24:00+00:00,154.97,75.871,354.46,159.505,54.289
2017-10-06 14:25:00+00:00,154.99,75.9,354.539,159.6,54.318
2017-10-06 14:26:00+00:00,155.001,75.9,354.75,159.63,54.319
2017-10-06 14:27:00+00:00,154.99,75.9,354.695,159.66,54.319
2017-10-06 14:28:00+00:00,155.05,75.92,354.617,159.61,54.329
2017-10-06 14:29:00+00:00,155.109,75.929,354.617,159.616,54.319
2017-10-06 14:30:00+00:00,155.09,75.885,354.794,159.65,54.329
2017-10-06 14:31:00+00:00,155.05,75.89,354.69,159.66,54.364
2017-10-06 14:32:00+00:00,154.981,75.84,353.9,159.54,54.339
2017-10-06 14:33:00+00:00,154.94,75.8,354.05,159.54,54.309
2017-10-06 14:34:00+00:00,154.98,75.82,353.97,159.54,54.309
2017-10-06 14:35:00+00:00,154.982,75.79,353.195,159.51,54.279
2017-10-06 14:36:00+00:00,154.92,75.75,352.75,159.43,54.229
2017-10-06 14:37:00+00:00,154.92,75.75,353.0,159.41,54.219
2017-10-06 14:38:00+00:00,154.86,75.69,352.992,159.51,54.209
2017-10-06 14:39:00+00:00,154.8,75.65,353.075,159.45,54.199
2017-10-06 14:40:00+00:00,154.85,75.63,353.27,159.47,54.219
2017-10-06 14:41:00+00:00,154.8,75.65,353.13,159.5,54.219
2017-10-06 14:42:00+00:00,154.83,75.67,353.0,159.49,54.209
2017-10-06 14:43:00+00:00,154.89,75.71,353.671,159.57,54.229
2017-10-06 14:44:00+00:00,154.9,75.7,353.551,159.528,54.219
2017-10-06 14:45:00+00:00,154.92,75.69,353.501,159.56,54.229
2017-10-06 14:46:00+00:00,154.92,75.68,353.6,159.66,54.23
2017-10-06 14:47:00+00:00,154.89,75.645,353.743,159.61,54.204
2017-10-06 14:48:00+00:00,154.907,75.68,353.83,159.65,54.219
2017-10-06 14:49:00+00:00,154.88,75.69,353.92,159.71,54.189
2017-10-06 14:50:00+00:00,154.86,75.665,353.828,159.707,54.179
2017-10-06 14:51:00+00:00,154.89,75.709,353.82,159.69,54.189
2017-10-06 14:52:00+00:00,154.85,75.7,353.682,159.693,54.16
2017-10-06 14:53:00+00:00,154.77,75.64,353.02,159.64,54.15
2017-10-06 14:54:00+00:00,154.74,75.63,353.33,159.6,54.164
2017-10-06 14:55:00+00:00,154.78,75.61,353.02,159.55,54.179
2017-10-06 14:56:00+00:00,154.658,75.545,353.1,159.573,54.16
2017-10-06 14:57:00+00:00,154.718,75.56,353.235,159.683,54.12
2017-10-06 14:58:00+00:00,154.67,75.54,353.085,159.64,54.11
2017-10-06 14:59:00+00:00,154.77,75.66,353.22,159.7,54.13
2017-10-06 15:00:00+00:00,154.77,75.64,353.261,159.665,54.14
2017-10-06 15:01:00+00:00,154.83,75.705,353.4,159.693,54.13
2017-10-06 15:02:00+00:00,154.87,75.73,353.66,159.74,54.13
2017-10-06 15:03:00+00:00,154.86,75.73,353.58,159.76,54.1
2017-10-06 15:04:00+00:00,154.86,75.7,353.56,159.85,54.1
2017-10-06 15:05:00+00:00,154.87,75.73,353.29,159.875,54.11
2017-10-06 15:06:00+00:00,154.93,75.7,353.382,159.9,54.13
2017-10-06 15:07:00+00:00,154.94,75.74,353.05,159.93,54.12
2017-10-06 15:08:00+00:00,154.95,75.75,352.85,159.89,54.1
2017-10-06 15:09:00+00:00,154.92,75.725,352.74,159.89,54.095
2017-10-06 15:10:00+00:00,154.945,75.735,352.69,159.89,54.1
2017-10-06 15:11:00+00:00,154.95,75.763,352.71,159.875,54.13
2017-10-06 15:12:00+00:00,154.94,75.74,352.72,159.77,54.12
2017-10-06 15:13:00+00:00,154.943,75.775,352.77,159.82,54.11
2017-10-06 15:14:00+00:00,154.93,75.755,352.875,159.815,54.105
2017-10-06 15:15:00+00:00,154.96,75.76,352.91,159.863,54.12
2017-10-06 15:16:00+00:00,154.98,75.753,352.985,159.91,54.11
2017-10-06 15:17:00+00:00,155.13,75.83,353.278,159.898,54.12
2017-10-06 15:18:00+00:00,155.15,75.84,353.216,159.93,54.145
2017-10-06 15:19:00+00:00,155.12,75.84,353.152,159.89,54.14
2017-10-06 15:20:00+00:00,155.12,75.82,353.35,159.86,54.135
2017-10-06 15:21:00+00:00,155.065,75.81,353.31,159.85,54.11
2017-10-06 15:22:00+00:00,155.06,75.809,353.373,159.84,54.12
2017-10-06 15:23:00+00:00,155.1,75.795,353.5,159.86,54.12
2017-10-06 15:24:00+00:00,155.07,75.8,353.56,159.82,54.12
2017-10-06 15:25:00+00:00,155.07,75.81,353.62,159.84,54.1
2017-10-06 15:26:00+00:00,155.025,75.784,353.65,159.819,54.11
2017-10-06 15:27:00+00:00,155.015,75.79,353.58,159.77,54.1
2017-10-06 15:28:00+00:00,155.03,75.808,353.88,159.86,54.09
2017-10-06 15:29:00+00:00,155.02,75.825,353.74,159.814,54.09
2017-10-06 15:30:00+00:00,155.04,75.825,353.8,159.83,54.095
2017-10-06 15:31:00+00:00,154.95,75.825,353.818,159.87,54.09
2017-10-06 15:32:00+00:00,154.96,75.831,353.7,159.92,54.06
2017-10-06 15:33:00+00:00,154.97,75.83,353.615,159.919,54.06
2017-10-06 15:34:00+00:00,154.93,75.81,353.67,159.91,54.07
2017-10-06 15:35:00+00:00,154.92,75.785,353.72,159.88,54.09
2017-10-06 15:36:00+00:00,154.89,75.785,353.57,159.895,54.09
2017-10-06 15:37:00+00:00,154.885,75.765,353.6,159.88,54.1
